year,quarter,ch_isco_id,ch_isco_name,count_ads
2023,2,71150,"Zimmerleute, Bautischler, Storenmonteure, Bootbauer, onA",47.5
2023,2,71151,Zimmerleute,236.42
2023,2,71152,Schreiner,404.17
2023,2,71153,Storenmonteure,34
2023,2,71190,"Baukonstruktions- und verwandte Berufe, anderweitig nicht genannt",78.67
2023,2,71210,Dachdecker,123.5
2023,2,71220,Boden- und Fliesenleger,152.75
2023,2,71230,"Gipser, Trockenbauer",179.92
2023,2,71241,"Isolierer, Gebäudehüllen",45.17
2023,2,71250,Glaser,12.5
2023,2,71260,"Bauspengler und Sanitär- und Heizungsinstallateure, onA",87.83
2023,2,71261,Heizungsinstallateure,433.58
2023,2,71262,Bauspengler,188.92
2023,2,71263,Sanitärinstallateure,368.08
2023,2,71270,"Klima-, Kälte, und Lüftungsanlagenbauer, onA",344.48
2023,2,71310,Maler und verwandte Berufe,135.75
2023,2,71320,Lackierer und verwandte Berufe,158.92
2023,2,71330,Fassadenreiniger und Schornsteinfeger/Rauchfangkehrer,10
2023,2,72001,Polymechaniker und Produktionsmechaniker,1322.87
2023,2,72101,Anlagen- und Apparatebauer,177.58
2023,2,72110,Former und Kernmacher (für Metallguss),12.5
2023,2,72120,Schweisser und Brennschneider,67.33
2023,2,72140,Baumetallverformer und Metallbauer,274.25
2023,2,72150,Verspannungsmonteure und Seilspleisser,1
2023,2,72210,"Grobschmiede, Hammerschmiede und Schmiedepresser",2
2023,2,72220,Werkzeugmechaniker und verwandte Berufe,113.83
2023,2,72230,Werkzeugmaschineneinrichter und -bediener,337.5
2023,2,72240,"Metallpolierer, Rundschleifer und Werkzeugschärfer",103.67
2023,2,72310,Kraftfahrzeugmechaniker und -schlosser,908.67
2023,2,72320,Flugmotorenmechaniker und -schlosser,73.25
2023,2,72330,Landmaschinen- und Industriemaschinenmechaniker und -schlosser,568.7
2023,2,72340,Fahrradmechaniker und verwandte Berufe,100.5
2023,2,73110,"Uhrmacher, Uhrenarbeiter, Mikromechaniker, onA",49.5
2023,2,73111,Uhrmacher,190.2
2023,2,73112,Uhrenarbeiter,45
2023,2,73113,Mikromechaniker,10.87
2023,2,73120,Musikinstrumentenbauer und -stimmer,5
2023,2,73130,Schmuckwarenhersteller und Edelmetallbearbeiter,57.45
2023,2,73140,Keramiker und verwandte Berufe,3
2023,2,73160,"Schildermaler, Dekormaler, Graveure und Ätzer",4
2023,2,73170,"Kunsthandwerkliche Berufe für Holz, Korbwaren und verwandte Materialien",0.5
2023,2,73210,Techniker in der Druckvorstufe,66.67
2023,2,73220,Drucker,64.33
2023,2,73230,Berufe in der Druckweiterverarbeitung und Buchbinder,11.5
2023,2,74110,Bauelektriker und verwandte Berufe,2231.08
2023,2,74120,Automatiker und verwandte Berufe,639.87
2023,2,74130,Elektroleitungsinstallateure und Wartungspersonal,1583.87
2023,2,74210,Elektroniker und Elektronik-Servicetechniker,263.37
2023,2,74220,Installateure und Servicetechniker im Bereich Informations- und Kommunikationstechnik,8.33
2023,2,75110,"Metzger, Fischhändler und -verarbeiter und verwandte Berufe",721.5
2023,2,75120,"Bäcker, Konditoren und Konfektmacher",517
2023,2,75130,Molkerei- und Käsereifachkräfte,59
2023,2,75200,"Holzbearbeiter, Möbeltischler und verwandte Berufe, onA",28.17
2023,2,75220,Möbeltischler und verwandte Berufe,1.33
2023,2,75230,Einrichter und Bediener von Holzbearbeitungsmaschinen,0.5
2023,2,75300,"Berufe der Bekleidungsherstellung und verwandte Berufe, onA",1
2023,2,75310,"Herren- und Damenschneider, Kürschner und Hutmacher",24
2023,2,75330,"Näher, Sticker und verwandte Berufe",5
2023,2,75340,Polsterer und verwandte Berufe,13.33
2023,2,75360,Schuhmacher und verwandte Berufe,12
2023,2,75410,Taucher,20
2023,2,75420,Sprengmeister und Sprengbeauftragte,0.33
2023,2,75430,Produkttester und -klassierer (ohne Nahrungsmittel und Getränke),18.5
2023,2,75440,Kammerjäger und andere Schädlingsbekämpfungsberufe,1
2023,2,75490,"Handwerks- und verwandte Berufe, anderweitig nicht genannt",57
2023,2,81000,"Bediener stationärer Anlagen und Maschinen, onA",1095.67
2023,2,81110,Bergleute und Grubenarbeiter,24.5
2023,2,81130,Tiefbohrer und verwandte Berufe,13.5
2023,2,81140,"Bediener von Maschinen zur Herstellung und Verarbeitung von Zement, Steinen und sonstigen Mineralien",45
2023,2,81210,Bediener von Anlagen in der Metallerzeugung und -umformung,8.67
2023,2,81220,"Bediener von Anlagen zur Metallveredlung, Plattierung und Beschichtung von Metallen",65.58
2023,2,81310,Bediener von Anlagen und Maschinen für chemische Erzeugnisse,5.5
2023,2,81420,Bediener von Maschinen zur Herstellung von Kunststoffwaren,85
2023,2,81520,"Bediener von Web-, Strick- und Wirkmaschinen",3.5
2023,2,81530,Bediener von Nähmaschinen,4
2023,2,81550,Bediener von Pelz- und Lederzurichtungs- und -vorbereitungsmaschinen,1
2023,2,81570,Bediener von Wäschereimaschinen,115.17
2023,2,81590,"Bediener von Maschinen zur Herstellung von Textil-, Pelz- und Lederwaren, anderweitig nicht genannt",14.33
2023,2,81600,"Bediener von Maschinen zur Herstellung von Nahrungs- und Genussmitteln, onA",56
2023,2,81602,"Bediener von Maschinen zur Herstellung von Nahrungs- und Genussmitteln, Weintechnologe",56.83
2023,2,81710,Bediener von Anlagen zur Zellstoff- und Papierherstellung,4
2023,2,81720,Bediener von Anlagen zur Holzaufbereitung,6.42
2023,2,81890,"Bediener stationärer Anlagen und Maschinen, anderweitig nicht genannt",20
2023,2,82120,Berufe der Montage von elektrischen und elektronischen Geräten,165.33
2023,2,82190,"Montageberufe, anderweitig nicht genannt",1355.05
2023,2,83110,Lokomotivführer,67.17
2023,2,83120,"Bediener von Sicherungs-, Signal- und Leittechnik im Schienennetzbetrieb",36
2023,2,83210,Motorradfahrer,3.7
2023,2,83220,"Personenkraftwagen-, Taxi-, Kleintransporter- und Kleinbusfahrer",221.45
2023,2,83310,Busfahrer und Strassenbahnführer,147.78
2023,2,83320,Fahrer schwerer Lastkraftwagen,885.78
2023,2,83400,"Bediener mobiler Anlagen, onA",0.5
2023,2,83421,"Führer von Erdbewegungs- und verwandten Maschinen, Strassenbau",212.5
2023,2,83430,"Kranführer, Aufzugmaschinisten und Bediener verwandter Hebeeinrichtungen, onA",31
2023,2,83431,"Kranführer, Aufzugmaschinisten und Bediener verwandter Hebeeinrichtungen (ohne Seilbahn)",157.58
2023,2,83440,Gabelstaplerfahrer und verwandte Berufe,27.17
2023,2,83500,Deckspersonal auf Schiffen und verwandte Berufe,16.83
2023,2,90000,"Hilfsarbeitskräfte, onA",325.42
2023,2,91100,"Reinigungspersonal und Hilfskräfte in Privathaushalten, Hotels und Büros, onA",1
2023,2,91110,Reinigungspersonal und Hilfskräfte in Privathaushalten,504.5
2023,2,91120,"Reinigungspersonal und Hilfskräfte in Büros, Hotels und anderen Einrichtungen",3
2023,2,91210,Handwäscher und Handbügler,1.5
2023,2,91220,Fahrzeugreiniger,125.92
2023,2,91290,Sonstiges Reinigungspersonal,2
2023,2,92130,Hilfsarbeiter in Ackerbau und Tierhaltung (ohne ausgeprägten Schwerpunkt),27.5
2023,2,92140,Hilfsarbeiter im Gartenbau,22.92
2023,2,93120,Hilfsarbeiter im Tiefbau,3
2023,2,93131,"Hilfsarbeiter im Hochbau, Bauhauptgewerbe",2
2023,2,93132,"Hilfsarbeiter im Hochbau, Ausbaugewerbe",3.75
2023,2,93210,Verpacker,32.67
2023,2,93290,"Hilfsarbeiter bei der Herstellung von Waren, anderweitig nicht genannt",741.87
2023,2,93330,Frachtarbeiter und verwandte Berufe,29.6
2023,2,93340,Regalbetreuer und -auffüller,0.33
2023,2,94110,Zubereiter von Fast Food und anderen Imbissen,509
2023,2,94122,Küchengehilfen,722.33
2023,2,96110,Arbeiter in der Abfall- und Wertstoffsammlung,65.5
2023,2,96130,Strassenkehrer und verwandte Berufe,14.5
2023,2,96200,"Sonstige Hilfsarbeitskräfte, onA",1286.33
2023,2,96210,"Boten, Paketauslieferer und Gepäckträger",535.75
2023,2,96230,"Zählerableser, Automatenbefüller und -kassierer",45
2023,2,96290,"Hilfsarbeitskräfte, anderweitig nicht genannt",6
2023,3,01100,Offiziere in regulären Streitkräften,45.17
2023,3,03100,Angehörige der regulären Streitkräfte in sonstigen Rängen,8.5
2023,3,11110,Angehörige gesetzgebender Körperschaften,3.5
2023,3,11120,Leitende Verwaltungsbedienstete,820.92
2023,3,11140,Leitende Bedienstete von Interessenorganisationen,16
2023,3,11200,Geschäftsführer und Vorstände,1668.95
2023,3,12000,"Führungskräfte im kaufmännischen Bereich, onA",236.17
2023,3,12100,"Führungskräfte in der betrieblichen Administration und in unternehmensbezogenen Dienstleistungen, onA",234.17
2023,3,12110,Führungskräfte im Bereich Finanzen,402.38
2023,3,12120,Führungskräfte im Personalwesen,344.83
2023,3,12130,Führungskräfte in Unternehmenspolitik und -planung,1022.62
2023,3,12190,"Führungskräfte in der betrieblichen Administration und in unternehmensbezogenen Dienstleistungen, anderweitig nicht genannt",7884.96
2023,3,12210,"Führungskräfte in Vertrieb und Marketing, onA",1114.55
2023,3,12211,Führungskräfte in Vertrieb,16.55
2023,3,12212,Führungskräfte in Marketing,54.05
2023,3,12220,Führungskräfte in Werbung und Öffentlichkeitsarbeit,162.38
2023,3,12230,Führungskräfte in Forschung und Entwicklung,207.2
2023,3,13110,Führungskräfte in der Produktion in Land- und Forstwirtschaft,31.33
2023,3,13210,Führungskräfte in der Produktion von Waren,512.13
2023,3,13230,"Führungskräfte in der Produktion im Bau, onA",223
2023,3,13240,"Führungskräfte in der Beschaffung, Logistik und in verwandten Bereichen",489.42
2023,3,13300,Führungskräfte in der Erbringung von Dienstleistungen im Bereich Informations- und Kommunikationstechnologie,1005.87
2023,3,13410,Führungskräfte in der Erbringung von Dienstleistungen der Kinderbetreuung,86.17
2023,3,13420,Führungskräfte in der Gesundheitsversorgung,489.01
2023,3,13430,Führungskräfte in der Erbringung von Dienstleistungen für Menschen im Alter,38.5
2023,3,13440,Führungskräfte in der Erbringung von Dienstleistungen der sozialen Institutionen,27.5
2023,3,13450,Führungskräfte in der Erbringung von Dienstleistungen des Bildungswesens,266.7
2023,3,13460,"Führungskräfte in der Erbringung von Finanz- und Versicherungsdienstleistungen, onA",246
2023,3,13461,Führungskräfte in der Erbringung von Finanz- und Versicherungsdientleistungen,10
2023,3,13490,"Führungskräfte in der Erbringung von spezialisierten Dienstleistungen, anderweitig nicht genannt",333.39
2023,3,14000,"Führungskräfte in Hotels und Restaurants, im Handel und in der Erbringung sonstiger Dienstleistungen, onA",365.5
2023,3,14110,Führungskräfte in Hotels,43.5
2023,3,14120,Führungskräfte in Restaurants,351.8
2023,3,14200,Führungskräfte in Gross- und Einzelhandel,144.5
2023,3,14310,"Führungskräfte in der Erbringung von Dienstleistungen im Bereich Sport, Erholung und Kultur",12.59
2023,3,14390,"Führungskräfte in der Erbringung von Dienstleistungen, anderweitig nicht genannt",231.67
2023,3,20000,"Intellektuelle und wissenschaftliche Berufe, onA",1344.67
2023,3,21000,"Naturwissenschaftler, Mathematiker und Ingenieure, onA",15.58
2023,3,21110,Physiker und Astronomen,85.33
2023,3,21120,Meteorologen,5
2023,3,21130,Chemiker,126.83
2023,3,21140,Geologen und Geophysiker,30.33
2023,3,21200,"Mathematiker, Aktuare und Statistiker",121.33
2023,3,21300,"Biowissenschaftler, onA",216.5
2023,3,21310,"Biologen, Botaniker, Zoologen und verwandte Berufe",69.08
2023,3,21320,"Agrar-, Forst- und Fischereiwissenschaftler und -berater",8
2023,3,21330,Umweltwissenschaftler,22
2023,3,21400,"Ingenieurwissenschaftler (ohne Elektrotechnik, Elektronik und Telekommunikation), onA",9.33
2023,3,21410,Prozess- und Produktionsingenieure,195
2023,3,21420,Bauingenieure,479.42
2023,3,21430,Umweltschutzingenieure,76.75
2023,3,21440,"Maschinenbau-, Mechatronik- und Systemtechnikingenieure, onA",186.17
2023,3,21442,Mechatronik- und Systemtechnikingenieure,10
2023,3,21450,Chemieingenieure,30
2023,3,21460,"Bergbauingenieure, Metallurgen und verwandte Berufe",13.67
2023,3,21490,"Ingenieure, anderweitig nicht genannt",3979.2
2023,3,21510,Ingenieure im Bereich Elektrotechnik,224
2023,3,21520,Ingenieure im Bereich Elektronik,112.7
2023,3,21530,Ingenieure im Bereich Telekommunikationstechnik,35.33
2023,3,21610,Architekten,601
2023,3,21620,Landschaftsarchitekten,69.67
2023,3,21630,Produkt- und Textildesigner,192
2023,3,21640,"Raum-, Stadt- und Verkehrsplaner",126.33
2023,3,21650,Kartografen und Vermessungsingenieure,180.83
2023,3,21660,Grafik- und Multimediadesigner,510.42
2023,3,22000,"Spezialisten in Gesundheitsberufen, onA",75.92
2023,3,22110,Allgemeinärzte,1798.67
2023,3,22120,Fachärzte,840.73
2023,3,22210,"Pflegedienstleiter und Pflegefachkräfte, onA",4871.15
2023,3,22211,Pflegedienstleiter,81.5
2023,3,22212,Pflegefachkräfte,20.42
2023,3,22213,Pflegefachkräfte mit Spezialisierung,876.2
2023,3,22220,Geburtshilfespezialisten,65.67
2023,3,22300,Spezialisten der traditionellen und komplementären Medizin,5.17
2023,3,22500,Tierärzte,54.17
2023,3,22610,Zahnärzte,140.5
2023,3,22620,Apotheker,455.75
2023,3,22630,Spezialisten in den Bereichen Umwelt- und Arbeitsmedizin sowie Hygiene,80.17
2023,3,22640,Physiotherapeuten,447.17
2023,3,22650,Diätologen und Ernährungsberater,71.83
2023,3,22660,Audiologen und Sprachtherapeuten,238.25
2023,3,22670,Optometristen und Orthoptisten,9
2023,3,22690,"Spezialisten in Gesundheitsberufen, anderweitig nicht genannt",789.62
2023,3,23000,"Lehrkräfte, onA",1834.25
2023,3,23100,Universitäts- und Hochschullehrer,1039.73
2023,3,23200,Lehrkräfte im Bereich Berufsbildung,184.17
2023,3,23300,Lehrkräfte im Sekundarbereich,71.5
2023,3,23410,Lehrkräfte im Primarbereich,124.5
2023,3,23420,Lehrkräfte und Erzieher im Vorschulbereich,83.5
2023,3,23510,Pädagogik- und Didaktikspezialisten,540.78
2023,3,23520,Lehrkräfte im Bereich Sonderpädagogik,950.75
2023,3,23530,Sprachlehrer,179.33
2023,3,23540,Musiklehrer,10.5
2023,3,23550,Kunstlehrer,17
2023,3,23560,Ausbilder im Bereich Informationstechnologie,5.83
2023,3,23590,"Lehrkräfte, anderweitig nicht genannt",561.83
2023,3,24100,"Spezialisten im Bereich Finanzen, onA",138.17
2023,3,24110,"Wirtschaftsprüfer, Steuerberater und verwandte Berufe",1243.87
2023,3,24120,Finanz- und Anlageberater,982.75
2023,3,24130,Finanzanalysten,489.17
2023,3,24210,Spezialisten im Bereich Management- und Organisationsanalyse,1213.75
2023,3,24220,Spezialisten in der strategischen Planung in Politik und Wirtschaft,400.75
2023,3,24230,Berufsberater und -analytiker und vergleichbare Spezialisten der Personalwesen,1600.45
2023,3,24240,Fachkräfte in Personalschulung und -entwicklung,206.33
2023,3,24300,"Spezialisten in Vertrieb, Marketing und Öffentlichkeitsarbeit, onA",992.08
2023,3,24310,Fachkräfte in Marketing und Werbung,2447.25
2023,3,24320,Fachkräfte in der Öffentlichkeitsarbeit,390.5
2023,3,24330,"Technische Verkaufsfachkräfte (ohne Informations- und Kommunikationstechnologie), onA",217.17
2023,3,24331,"Technische Verkaufsfachkräfte (ohne Informations- und Kommunikationstechnologie), Technik",107
2023,3,24340,"Technische Verkaufsfachkräfte, Informations- und Kommunikationstechnologie",32.33
2023,3,25000,"Spezialisten in der Informations- und Kommunikationstechnologie, onA",22
2023,3,25100,"Entwickler und Analytiker von Software und Anwendungen (ohne Informatikingenieur), onA",48.5
2023,3,25101,Informatikingenieure,94.75
2023,3,25110,"Systemanalytiker, onA",1021.92
2023,3,25120,"Softwareentwickler, onA",2227.17
2023,3,25121,"Softwareentwickler, Softwareengineering",871.78
2023,3,25122,"Softwareentwickler, Wirtschafsinformatik",82.17
2023,3,25123,"Softwareentwickler, System-Engineering und Architektur",210.67
2023,3,25124,"Softwareentwickler, Projektmanagement",99.33
2023,3,25130,Mediamatiker,377.53
2023,3,25140,Anwendungsprogrammierer,174.5
2023,3,25190,"Entwickler und Analytiker von Software und Anwendungen, anderweitig nicht genannt (ohne Qualität und Testing)",629.67
2023,3,25191,"Entwickler und Analytiker von Software und Anwendungen, Qualität und Testing",146
2023,3,25210,Datenbankentwickler und -administratoren,421.2
2023,3,25220,Systemadministratoren,1309.58
2023,3,25230,Fachkräfte für Computernetzwerke,375.75
2023,3,25290,"Fachkräfte für Datenbanken und Netzwerke, anderweitig nicht genannt (ohne Sicherheitsmanagement und Data Mining)",1405.83
2023,3,25291,"Akademische und vergleichbare Fachkräfte für Datenbanken und Netzwerke, Sicherheitsmanagement und Data Mining",18
2023,3,26110,Anwälte,410.7
2023,3,26120,Richter,19.83
2023,3,26190,"Juristen, anderweitig nicht genannt (ohne Notaren)",1029.67
2023,3,26191,"Juristen, anderweitig nicht genannt, Notaren",83
2023,3,26210,Archiv- und Museumswissenschaftler,49.5
2023,3,26220,Bibliothekswissenschaftler und verwandte Informationswissenschaftler,530.83
2023,3,26310,Volkswirtschaftler,72.33
2023,3,26320,"Soziologen, Anthropologen und verwandte Wissenschaftler",17.83
2023,3,26330,"Philosophen, Historiker und Politologen",14.33
2023,3,26340,Psychologen,791.5
2023,3,26350,Sozialarbeiter,984.46
2023,3,26360,Geistliche Seelsorger,152.33
2023,3,26410,Autoren und verwandte schriftstellerische Berufe,229.25
2023,3,26420,Journalisten,122.83
2023,3,26430,"Übersetzer, Dolmetscher und andere Linguisten",79.5
2023,3,26510,Bildende Künstler,7.08
2023,3,26520,"Musiker, Sänger und Komponisten",37
2023,3,26530,Tänzer und Choreografen,2
2023,3,26540,Regisseure und Produzenten im Film- und Bühnenbereich sowie in verwandten Bereichen,35.75
2023,3,26550,Schauspieler,34.33
2023,3,26560,"Sprecher im Rundfunk, Fernsehen und sonstigen Medien",16
2023,3,26590,"Bildende und darstellende Künstler, anderweitig nicht genannt",9.08
2023,3,30000,"Techniker und gleichrangige nichttechnische Berufe (ohne Projekt- und Gruppenleiter), onA",1122.83
2023,3,30001,"Projektleiter, onA",206.33
2023,3,31110,"Chemo- und Physikotechniker, onA",165.33
2023,3,31111,Chemotechniker,2
2023,3,31120,"Bauführer und Bautechniker, onA",1479.38
2023,3,31130,Elektrotechniker,566.25
2023,3,31140,Techniker im Bereich Elektronik,34.5
2023,3,31150,"Maschinenbautechniker, Techniker im Bereich Systemtechnik, Automation und Unternehmensprozesse, onA",43.5
2023,3,31152,Techniker im Bereich Systemtechnik und Automation,1
2023,3,31153,Techniker im Bereich Unternehmensprozesse,24.17
2023,3,31160,Chemiebetriebs- und Verfahrenstechniker,3.5
2023,3,31180,"Technische Zeichner, onA",1042.03
2023,3,31181,"Technische Zeichner, Maschinen",31.5
2023,3,31182,"Technische Zeichner, Bau",833.67
2023,3,31183,"Technische Zeichner, Gebäudetechnik",271.42
2023,3,31190,"Material- und ingenieurtechnische Fachkräfte, anderweitig nicht genannt",283.28
2023,3,31220,Produktionsleiter bei der Herstellung von Waren,845.7
2023,3,31230,"Poliere und Vorarbeiter, onA",480.32
2023,3,31231,Poliere und Vorarbeiter des Bauhauptgewerbes,4
2023,3,31232,Poliere und Vorarbeiter des Ausbaugewerbes,93.75
2023,3,31310,Steuerer von Energieerzeugungsanlagen,7.5
2023,3,31320,Steuerer von Verbrennungs- und Wasserbehandlungsanlagen,67.58
2023,3,31390,"Techniker in der Prozesssteuerung, anderweitig nicht genannt",73.67
2023,3,31410,Biotechniker (ohne medizinische Fachberufe),199.5
2023,3,31420,Agrartechniker,8.5
2023,3,31430,Forsttechniker,2
2023,3,31520,"Schiffsführer, nautische Schiffsoffiziere und Schiffslotsen",10.83
